time,id,score_val,score_max,score_min,score_avg,score_std,sentence
88,annoy_3,0.5,0.5,0.22,0.496818182,0.0298481,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
89,annoy_3,0.5,0.5,0.22,0.496853933,0.029679941,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
90,annoy_3,0.5,0.5,0.22,0.496888889,0.029514591,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
91,annoy_3,0.5,0.5,0.22,0.496923077,0.029351975,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
92,annoy_3,0.5,0.5,0.22,0.496956522,0.029192018,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
93,annoy_3,0.5,0.5,0.22,0.496989247,0.029034647,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
94,annoy_3,0.5,0.5,0.22,0.497021277,0.028879795,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
95,annoy_3,0.5,0.5,0.22,0.497052632,0.028727394,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
96,annoy_3,0.5,0.5,0.22,0.497083333,0.02857738,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
97,annoy_3,0.5,0.5,0.22,0.497113402,0.028429693,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
98,annoy_3,0.5,0.5,0.22,0.497142857,0.028284271,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
99,annoy_3,0.5,0.5,0.22,0.497171717,0.028141059,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
100,annoy_3,0.5,0.5,0.22,0.4972,0.028,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
101,annoy_3,0.5,0.5,0.22,0.497227723,0.027861041,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
102,annoy_3,0.5,0.5,0.22,0.497254902,0.027724131,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
103,annoy_3,0.5,0.5,0.22,0.497281553,0.02758922,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
104,annoy_3,0.5,0.5,0.22,0.497307692,0.027456259,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
105,annoy_3,0.5,0.5,0.22,0.497333333,0.027325202,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
106,annoy_3,0.5,0.5,0.22,0.497358491,0.027196004,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
107,annoy_3,0.5,0.5,0.22,0.497383178,0.027068622,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
108,annoy_3,0.5,0.5,0.22,0.497407407,0.026943013,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
109,annoy_3,0.5,0.5,0.22,0.497431193,0.026819136,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
110,annoy_3,0.5,0.5,0.22,0.497454545,0.026696952,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
111,annoy_3,0.5,0.5,0.22,0.497477477,0.026576424,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
112,annoy_3,0.5,0.5,0.22,0.4975,0.026457513,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
113,annoy_3,0.5,0.5,0.22,0.497522124,0.026340184,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
114,annoy_3,0.5,0.5,0.22,0.49754386,0.026224403,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
115,annoy_3,0.5,0.5,0.22,0.497565217,0.026110135,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
116,annoy_3,0.5,0.5,0.22,0.497586207,0.025997347,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
117,annoy_3,0.5,0.5,0.22,0.497606838,0.025886009,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
118,annoy_3,0.5,0.5,0.22,0.497627119,0.025776089,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
119,annoy_3,0.5,0.5,0.22,0.497647059,0.025667558,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
120,annoy_3,0.5,0.5,0.22,0.497666667,0.025560386,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
121,annoy_3,0.5,0.5,0.22,0.49768595,0.025454545,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
122,annoy_3,0.5,0.5,0.22,0.497704918,0.025350009,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
123,annoy_3,0.5,0.5,0.22,0.497723577,0.02524675,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
124,annoy_3,0.5,0.5,0.22,0.497741935,0.025144742,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
125,annoy_3,0.5,0.5,0.22,0.49776,0.025043961,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
126,annoy_3,0.5,0.5,0.22,0.497777778,0.024944383,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
127,annoy_3,0.5,0.5,0.22,0.497795276,0.024845982,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
128,annoy_3,0.5,0.5,0.22,0.4978125,0.024748737,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
129,annoy_3,0.5,0.5,0.22,0.497829457,0.024652625,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
130,annoy_3,0.5,0.5,0.22,0.497846154,0.024557625,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
131,annoy_3,0.5,0.5,0.22,0.497862595,0.024463714,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
132,annoy_3,0.5,0.5,0.22,0.497878788,0.024370872,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
133,annoy_3,0.5,0.5,0.22,0.497894737,0.024279079,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
134,annoy_3,0.5,0.5,0.22,0.497910448,0.024188316,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
135,annoy_3,0.5,0.5,0.22,0.497925926,0.024098563,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
136,annoy_3,0.5,0.5,0.22,0.497941176,0.024009802,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
137,annoy_3,0.5,0.5,0.22,0.497956204,0.023922014,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
138,annoy_3,0.5,0.5,0.22,0.497971014,0.023835183,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
139,annoy_3,0.5,0.5,0.22,0.497985612,0.02374929,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
140,annoy_3,0.5,0.5,0.22,0.498,0.023664319,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
141,annoy_3,0.5,0.5,0.22,0.498014184,0.023580254,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
142,annoy_3,0.5,0.5,0.22,0.498028169,0.023497078,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
143,annoy_3,0.5,0.5,0.22,0.498041958,0.023414776,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
144,annoy_3,0.5,0.5,0.22,0.498055556,0.023333333,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
145,annoy_3,0.5,0.5,0.22,0.498068966,0.023252734,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
146,annoy_3,0.5,0.5,0.22,0.498082192,0.023172965,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
147,annoy_3,0.5,0.5,0.22,0.498095238,0.023094011,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
148,annoy_3,0.5,0.5,0.22,0.498108108,0.023015858,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
149,annoy_3,0.5,0.5,0.22,0.498120805,0.022938494,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
150,annoy_3,0.5,0.5,0.22,0.498133333,0.022861904,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
151,annoy_3,0.5,0.5,0.22,0.498145695,0.022786077,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
152,annoy_3,0.5,0.5,0.22,0.498157895,0.022710999,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
153,annoy_3,0.5,0.5,0.22,0.498169935,0.022636658,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
154,annoy_3,0.5,0.5,0.22,0.498181818,0.022563043,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
155,annoy_3,0.5,0.5,0.22,0.498193548,0.022490141,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
156,annoy_3,0.5,0.5,0.22,0.498205128,0.022417942,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
157,annoy_3,0.5,0.5,0.22,0.498216561,0.022346433,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
158,annoy_3,0.5,0.5,0.22,0.498227848,0.022275604,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
159,annoy_3,0.5,0.5,0.22,0.498238994,0.022205444,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
160,annoy_3,0.2,0.5,0.2,0.496375,0.032340319,"So there guys there, you have it, I don't know why it's happening. I'm not particularly in angry person and I cannot control it. So yeah, I think we're gonna wrap up. This video right by law law right here and some I'll see you later."
161,annoy_3,0.5,0.5,0.2,0.496397516,0.032240363,Bye bye bye.
162,annoy_3,0.5,0.5,0.2,0.496419753,0.032141328,Bye bye bye.
163,annoy_3,0.5,0.5,0.2,0.496441718,0.0320432,Bye bye bye.
164,annoy_3,0.11,0.5,0.11,0.494085366,0.04394383,Bye bye bye.
165,annoy_3,0.11,0.5,0.11,0.491757576,0.053041074, 
166,annoy_3,0.11,0.5,0.11,0.489457831,0.06061559, 
167,annoy_3,0.11,0.5,0.11,0.487185629,0.067188695, 
168,annoy_3,0.11,0.5,0.11,0.484940476,0.073035116, 
169,annoy_3,0.11,0.5,0.11,0.482721893,0.078321222, 
170,annoy_3,0.11,0.5,0.11,0.480529412,0.083157096, 
171,annoy_3,0.11,0.5,0.11,0.478362573,0.087620221, 
172,annoy_3,0.11,0.5,0.11,0.47622093,0.091767683, 
173,annoy_3,0.11,0.5,0.11,0.474104046,0.095643054, 
174,annoy_3,0.11,0.5,0.11,0.472011494,0.099280533, 
175,annoy_3,0.11,0.5,0.11,0.469942857,0.102707581, 
1,joy_10,0.5,0.5,0.5,0.5,0,0
2,joy_10,0.5,0.5,0.5,0.5,0,0
3,joy_10,0.5,0.5,0.5,0.5,0,0
4,joy_10,0.5,0.5,0.5,0.5,0,0
5,joy_10,0.5,0.5,0.5,0.5,0,0
6,joy_10,0.5,0.5,0.5,0.5,0,0
7,joy_10,0.5,0.5,0.5,0.5,0,0
8,joy_10,0.5,0.5,0.5,0.5,0,0
9,joy_10,0.5,0.5,0.5,0.5,0,0
10,joy_10,0.5,0.5,0.5,0.5,0,0
11,joy_10,0.5,0.5,0.5,0.5,0,0
12,joy_10,0.5,0.5,0.5,0.5,0,0
13,joy_10,0.5,0.5,0.5,0.5,0,0
14,joy_10,0.5,0.5,0.5,0.5,0,0
15,joy_10,0.5,0.5,0.5,0.5,0,0
16,joy_10,0.5,0.5,0.5,0.5,0,0
17,joy_10,0.5,0.5,0.5,0.5,0,0
18,joy_10,0.5,0.5,0.5,0.5,0,0
19,joy_10,0.5,0.5,0.5,0.5,0,0
20,joy_10,0.5,0.5,0.5,0.5,0,0
21,joy_10,0.5,0.5,0.5,0.5,0,0
22,joy_10,0.5,0.5,0.5,0.5,0,0
23,joy_10,0.5,0.5,0.5,0.5,0,0
24,joy_10,0.5,0.5,0.5,0.5,0,0
25,joy_10,0.5,0.5,0.5,0.5,0,0
26,joy_10,0.5,0.5,0.5,0.5,0,0
27,joy_10,0.5,0.5,0.5,0.5,0,0
28,joy_10,0.78,0.78,0.5,0.51,0.052915026,"A flicker this is Rachel or happily MIT and night. You are in for a real treat because I am bored and one of the things that I like to do when I'm bored is to play the piano, so because I've only got around 90 seconds or so you're going to get the intro line to a song that I think has a really beautiful melody, so bonus points to you if you know what this is OK."
29,joy_10,0.5,0.78,0.5,0.509655172,0.051994695,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
30,joy_10,0.5,0.78,0.5,0.509333333,0.051120772,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
31,joy_10,0.5,0.78,0.5,0.509032258,0.050289485,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
32,joy_10,0.5,0.78,0.5,0.50875,0.049497475,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
33,joy_10,0.5,0.78,0.5,0.508484848,0.048741744,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
34,joy_10,0.5,0.78,0.5,0.508235294,0.048019604,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
35,joy_10,0.5,0.78,0.5,0.508,0.047328638,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
36,joy_10,0.5,0.78,0.5,0.507777778,0.046666667,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
37,joy_10,0.5,0.78,0.5,0.507567568,0.046031716,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
38,joy_10,0.5,0.78,0.5,0.507368421,0.045421998,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
39,joy_10,0.5,0.78,0.5,0.507179487,0.044835883,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
40,joy_10,0.5,0.78,0.5,0.507,0.044271887,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
41,joy_10,0.5,0.78,0.5,0.506829268,0.043728653,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
42,joy_10,0.5,0.78,0.5,0.506666667,0.043204938,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
43,joy_10,0.5,0.78,0.5,0.506511628,0.0426996,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
44,joy_10,0.5,0.78,0.5,0.506363636,0.042211588,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
45,joy_10,0.5,0.78,0.5,0.506222222,0.041739936,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
46,joy_10,0.5,0.78,0.5,0.506086957,0.041283748,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
47,joy_10,0.5,0.78,0.5,0.505957447,0.040842198,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
48,joy_10,0.5,0.78,0.5,0.505833333,0.040414519,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
49,joy_10,0.5,0.78,0.5,0.505714286,0.04,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
50,joy_10,0.5,0.78,0.5,0.5056,0.03959798,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
51,joy_10,0.5,0.78,0.5,0.505490196,0.039207842,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
52,joy_10,0.5,0.78,0.5,0.505384615,0.038829014,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
53,joy_10,0.5,0.78,0.5,0.505283019,0.038460958,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
54,joy_10,0.5,0.78,0.5,0.505185185,0.038103174,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
55,joy_10,0.5,0.78,0.5,0.505090909,0.037755192,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
56,joy_10,0.5,0.78,0.5,0.505,0.037416574,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
57,joy_10,0.5,0.78,0.5,0.504912281,0.037086906,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
58,joy_10,0.5,0.78,0.5,0.504827586,0.036765801,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
59,joy_10,0.5,0.78,0.5,0.504745763,0.036452895,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
60,joy_10,0.5,0.78,0.5,0.504666667,0.036147845,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
61,joy_10,0.5,0.78,0.5,0.504590164,0.035850326,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
62,joy_10,0.5,0.78,0.5,0.504516129,0.035560036,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
63,joy_10,0.5,0.78,0.5,0.504444444,0.035276684,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
64,joy_10,0.5,0.78,0.5,0.504375,0.035,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
65,joy_10,0.5,0.78,0.5,0.504307692,0.034729726,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
66,joy_10,0.5,0.78,0.5,0.504242424,0.034465617,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
67,joy_10,0.5,0.78,0.5,0.504179104,0.034207444,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
68,joy_10,0.5,0.78,0.5,0.504117647,0.033954988,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
69,joy_10,0.82,0.82,0.5,0.508695652,0.05081434,"It's not that exciting, but it gets me through my day so that's all for now take care. Bye."
1,Anger_1,0.5,0.5,0.5,0.5,0,0
2,Anger_1,0.5,0.5,0.5,0.5,0,0
3,Anger_1,0.5,0.5,0.5,0.5,0,Cookie here Kevin.
4,Anger_1,0.5,0.5,0.5,0.5,0,You know it's day after day of the same old ****.
5,Anger_1,0.5,0.5,0.5,0.5,0,You know it's day after day of the same old ****.
6,Anger_1,0.5,0.5,0.5,0.5,0,You know it's day after day of the same old ****.
7,Anger_1,0.27,0.5,0.27,0.467142857,0.086931829,You know it's day after day of the same old ****.
8,Anger_1,0.5,0.5,0.27,0.47125,0.08131728,Fuqing drive here drive their ******* traffic here traffic ******* bear looking traffic everywhere. You know 'cause. We gotta do something about this.
9,Anger_1,0.5,0.5,0.27,0.474444444,0.076666667,Fuqing drive here drive their ******* traffic here traffic ******* bear looking traffic everywhere. You know 'cause. We gotta do something about this.
10,Anger_1,0.5,0.5,0.27,0.477,0.072732386,Fuqing drive here drive their ******* traffic here traffic ******* bear looking traffic everywhere. You know 'cause. We gotta do something about this.
11,Anger_1,0.5,0.5,0.27,0.479090909,0.069347609,Fuqing drive here drive their ******* traffic here traffic ******* bear looking traffic everywhere. You know 'cause. We gotta do something about this.
12,Anger_1,0.5,0.5,0.27,0.480833333,0.066395281,Fuqing drive here drive their ******* traffic here traffic ******* bear looking traffic everywhere. You know 'cause. We gotta do something about this.
13,Anger_1,0.5,0.5,0.27,0.482307692,0.063790523,Fuqing drive here drive their ******* traffic here traffic ******* bear looking traffic everywhere. You know 'cause. We gotta do something about this.
14,Anger_1,0.5,0.5,0.27,0.483571429,0.061470086,Fuqing drive here drive their ******* traffic here traffic ******* bear looking traffic everywhere. You know 'cause. We gotta do something about this.
15,Anger_1,0.5,0.5,0.27,0.484666667,0.059385745,Fuqing drive here drive their ******* traffic here traffic ******* bear looking traffic everywhere. You know 'cause. We gotta do something about this.
16,Anger_1,0.5,0.5,0.27,0.485625,0.0575,Fuqing drive here drive their ******* traffic here traffic ******* bear looking traffic everywhere. You know 'cause. We gotta do something about this.
17,Anger_1,0.5,0.5,0.27,0.486470588,0.055783194,Fuqing drive here drive their ******* traffic here traffic ******* bear looking traffic everywhere. You know 'cause. We gotta do something about this.
18,Anger_1,0.5,0.5,0.27,0.487222222,0.05421152,Fuqing drive here drive their ******* traffic here traffic ******* bear looking traffic everywhere. You know 'cause. We gotta do something about this.
19,Anger_1,0.5,0.5,0.27,0.487894737,0.052765619,Fuqing drive here drive their ******* traffic here traffic ******* bear looking traffic everywhere. You know 'cause. We gotta do something about this.
20,Anger_1,0.11,0.5,0.11,0.469,0.098883238,Fuqing drive here drive their ******* traffic here traffic ******* bear looking traffic everywhere. You know 'cause. We gotta do something about this.
21,Anger_1,0.5,0.5,0.11,0.47047619,0.096616572,We gotta get right Kevin We gotta get right.
22,Anger_1,0.5,0.5,0.11,0.471818182,0.09449799,We gotta get right Kevin We gotta get right.
23,Anger_1,0.24,0.5,0.11,0.46173913,0.104213599,We gotta get right Kevin We gotta get right.
24,Anger_1,0.5,0.5,0.11,0.463333333,0.102221697,This is what you gotta do capital local gonna have local turn up cabin.
25,Anger_1,0.5,0.5,0.11,0.4648,0.100337763,This is what you gotta do capital local gonna have local turn up cabin.
26,Anger_1,0.5,0.5,0.11,0.466153846,0.098552602,This is what you gotta do capital local gonna have local turn up cabin.
27,Anger_1,0.5,0.5,0.11,0.467407407,0.096858048,This is what you gotta do capital local gonna have local turn up cabin.
28,Anger_1,0.5,0.5,0.11,0.468571429,0.095246825,Talking pocket back Kevin.
29,Anger_1,0.93,0.93,0.11,0.484482759,0.126845975,Talking pocket back Kevin.
30,Anger_1,0.5,0.93,0.11,0.485,0.124671983,Unload on these niggaz Kevin Unload.
31,Anger_1,0.5,0.93,0.11,0.485483871,0.122606109,Unload on these niggaz Kevin Unload.
32,Anger_1,0.5,0.93,0.11,0.4859375,0.120639676,Unload on these niggaz Kevin Unload.
33,Anger_1,0.13,0.93,0.11,0.475151515,0.133933781,Unload on these niggaz Kevin Unload.
34,Anger_1,0.13,0.93,0.11,0.465,0.144563083, 
35,Anger_1,0.13,0.93,0.11,0.455428571,0.1532653, 
36,Anger_1,0.13,0.93,0.11,0.446388889,0.160501941, 
37,Anger_1,0.13,0.93,0.11,0.437837838,0.166585566, 
38,Anger_1,0.13,0.93,0.11,0.429736842,0.171739697, 
39,Anger_1,0.13,0.93,0.11,0.422051282,0.176130626, 
